id,source_id,damage_gra,damage_class,damage_percent,max_damage_pct,damage_pct_0m,damage_pct_10m,damage_pct_20m,unknown_pct,damaged,source_confidence,source_provider,centroid_lat,centroid_lon,google_maps_url
msft_la_guaira_00086,4047,Damaged,external-predicted-damaged,51.9,0.51895,0.51895,0.248715,0.1062,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6080009,-66.8818231,"https://www.google.com/maps/search/?api=1&query=10.6080009,-66.8818231"
msft_la_guaira_00087,4089,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.846434,0.53589,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6083837,-66.8655064,"https://www.google.com/maps/search/?api=1&query=10.6083837,-66.8655064"
msft_la_guaira_00088,4090,Damaged,external-predicted-damaged,98.2,0.981964,0.981964,0.732542,0.513962,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.608416,-66.865449,"https://www.google.com/maps/search/?api=1&query=10.6084160,-66.8654490"
msft_la_guaira_00089,4130,Damaged,external-predicted-damaged,68.5,0.684874,0.684874,0.286749,0.143937,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.607903,-66.8891216,"https://www.google.com/maps/search/?api=1&query=10.6079030,-66.8891216"
msft_la_guaira_00090,4728,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.694678,0.448617,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6103383,-66.8888624,"https://www.google.com/maps/search/?api=1&query=10.6103383,-66.8888624"
msft_la_guaira_00091,4742,Damaged,external-predicted-damaged,53.6,0.536145,0.536145,0.532616,0.203635,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6099087,-66.8709155,"https://www.google.com/maps/search/?api=1&query=10.6099087,-66.8709155"
msft_la_guaira_00092,4761,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.554863,0.239384,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6098631,-66.8815843,"https://www.google.com/maps/search/?api=1&query=10.6098631,-66.8815843"
msft_la_guaira_00093,4793,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.37014,0.146392,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6101844,-66.8726088,"https://www.google.com/maps/search/?api=1&query=10.6101844,-66.8726088"
msft_la_guaira_00094,4806,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.48134,0.239412,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6102613,-66.8698218,"https://www.google.com/maps/search/?api=1&query=10.6102613,-66.8698218"
msft_la_guaira_00095,4915,Damaged,external-predicted-damaged,43.3,0.432857,0.432857,0.411407,0.197126,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6101943,-66.883444,"https://www.google.com/maps/search/?api=1&query=10.6101943,-66.8834440"
