id,source_id,damage_gra,damage_class,damage_percent,max_damage_pct,damage_pct_0m,damage_pct_10m,damage_pct_20m,unknown_pct,damaged,source_confidence,source_provider,centroid_lat,centroid_lon,google_maps_url
msft_catia_east_00577,17902,Damaged,external-predicted-damaged,50.0,0.500263,0.269231,0.500263,0.492332,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6030507,-66.9705479,"https://www.google.com/maps/search/?api=1&query=10.6030507,-66.9705479"
msft_catia_east_00578,17907,Damaged,external-predicted-damaged,14.8,0.148279,0.081301,0.148279,0.104146,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6034762,-66.9707493,"https://www.google.com/maps/search/?api=1&query=10.6034762,-66.9707493"
msft_catia_east_00579,17909,Damaged,external-predicted-damaged,69.2,0.691667,0.691667,0.195229,0.09168,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6033199,-66.9692964,"https://www.google.com/maps/search/?api=1&query=10.6033199,-66.9692964"
msft_catia_east_00580,17939,Damaged,external-predicted-damaged,70.8,0.708393,0.708393,0.432499,0.199888,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6003256,-66.9751038,"https://www.google.com/maps/search/?api=1&query=10.6003256,-66.9751038"
msft_catia_east_00581,18020,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.621232,0.373824,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6024188,-66.9663869,"https://www.google.com/maps/search/?api=1&query=10.6024188,-66.9663869"
msft_catia_east_00582,18021,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.554652,0.326029,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6024428,-66.9662735,"https://www.google.com/maps/search/?api=1&query=10.6024428,-66.9662735"
msft_catia_east_00583,18090,Damaged,external-predicted-damaged,29.8,0.298013,0.298013,0.177778,0.065133,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6065192,-66.9731253,"https://www.google.com/maps/search/?api=1&query=10.6065192,-66.9731253"
msft_catia_east_00584,18098,Damaged,external-predicted-damaged,35.1,0.350877,0.350877,0.148189,0.115983,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6067295,-66.9734263,"https://www.google.com/maps/search/?api=1&query=10.6067295,-66.9734263"
msft_catia_east_00585,18100,Damaged,external-predicted-damaged,26.7,0.266998,0.056555,0.266998,0.150152,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6068497,-66.9734811,"https://www.google.com/maps/search/?api=1&query=10.6068497,-66.9734811"
msft_catia_east_00586,18106,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.575084,0.391414,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6069941,-66.9729124,"https://www.google.com/maps/search/?api=1&query=10.6069941,-66.9729124"
